feature_set,rank,feature_idx,feature_value,default_scale,selection_strategy,intervention_direction,is_random_control,trigger_mode,trigger_start_step,allowed_task_specs
spatial2_top20_zero_n40,0,10609,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,1,11471,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,2,1972,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,3,9215,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,4,11070,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,5,3154,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,6,11183,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,7,9998,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,8,15966,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,9,1528,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,10,5981,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,11,15118,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,12,14915,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,13,1457,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,14,8150,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,15,13328,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,16,15790,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,17,15872,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,18,3212,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
spatial2_top20_zero_n40,19,15030,0.0,1.0,negative_intervention,suppress_progress_feature_value,0,always,20,spatial:2
