feature_set,rank,feature_idx,feature_value,default_scale,selection_strategy,intervention_direction,is_random_control,trigger_mode,trigger_start_step,allowed_task_specs
spatial2_random20_00_zero_n40,0,12521,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,1,11660,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,2,3099,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,3,15895,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,4,13709,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,5,12374,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,6,1894,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,7,1239,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,8,10555,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,9,8216,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,10,7002,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,11,1189,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,12,7285,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,13,13905,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,14,1291,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,15,12044,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,16,12797,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,17,7070,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,18,11330,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
spatial2_random20_00_zero_n40,19,8466,0.0,1.0,negative_intervention,suppress_progress_feature_value,1,always,20,spatial:2
